DT,N00_00,N00_15,N00_30,N00_45,N01_00,N01_15,N01_30,N01_45,N02_00,N02_15,N02_30,N02_45,N03_00,N03_15,N03_30,N03_45,N04_00,N04_15,N04_30,N04_45,N05_00,N05_15,N05_30,N05_45,N06_00,N06_15,N06_30,N06_45,N07_00,N07_15,N07_30,N07_45,N08_00,N08_15,N08_30,N08_45,N09_00,N09_15,N09_30,N09_45,N10_00,N10_15,N10_30,N10_45,N11_00,N11_15,N11_30,N11_45,N12_00,N12_15,N12_30,N12_45,N13_00,N13_15,N13_30,N13_45,N14_00,N14_15,N14_30,N14_45,N15_00,N15_15,N15_30,N15_45,N16_00,N16_15,N16_30,N16_45,N17_00,N17_15,N17_30,N17_45,N18_00,N18_15,N18_30,N18_45,N19_00,N19_15,N19_30,N19_45,N20_00,N20_15,N20_30,N20_45,N21_00,N21_15,N21_30,N21_45,N22_00,N22_15,N22_30,N22_45,N23_00,N23_15,N23_30,N23_45
2016/6/28,9301.19,9256.5,9102.23,9027.85,8878.6,8852,8671.28,8640.26,8669.88,8545.11,8544.71,8435.78,8342.64,8448.49,8386.03,8316.45,8267.21,8370.44,8297.25,8304.16,8344.96,8325.55,8428.2,8469.92,8744.34,8961.46,9301.05,9635.54,9768.73,9999.31,10190.8,10174.8,10447.9,10739.2,10974.4,11146.6,11300.1,11367.9,11480,11609.8,11819.5,11987.2,12106.7,12319.8,12521.8,12384.5,12368.5,12133.7,11462.9,10966.9,10683,10511.3,10466.3,10498.1,10569.3,10553.4,10642.4,10856.1,10901,10892.4,10870.4,11013.4,10993.7,11148,11222.8,11415.1,11544.1,11845.4,12016.7,12203.9,12420.8,12301.6,12148.8,12041.2,11831.8,11580.6,11412.9,11274.6,11293.5,11344.6,11317,11637.2,11918.2,11932.7,11887.8,11642.6,11404.9,11298.2,11039.6,10814.8,10539.3,10291.4,10088.8,10074.9,9977.64,9892.73
2016/6/29,9622.39,9383.04,9316.53,9264.37,9167.36,9038.65,8862.83,8895.19,8797.4,8681.87,8677.46,8620.13,8612.28,8572.12,8555.54,8537.28,8528.78,8445.92,8427.9,8404.34,8441.92,8464.71,8413.46,8546.79,8818.85,8925.68,9281.43,9609.14,9714.52,9860.6,9980.99,10188.8,10417.5,10734.3,10927.7,11143.7,11163.5,11462,11619.5,11715,11802.3,11824.1,12126.1,12189.4,12351.6,12328.8,12177,11797.6,11278.2,10712.8,10411.4,10306.7,10347.2,10247,10259.2,10377.9,10436.8,10391.2,10496.8,10542,10587.2,10638.8,10778,10771.3,10938,11198.1,11414.8,11593.9,11802,12103,12260.1,12206.3,11944.9,11730.7,11658.1,11474.7,11258.5,11111.2,11035.5,11054.1,11111.9,11297.3,11484.6,11406.8,11277.5,11295.4,10979.9,10885.1,10677.9,10457.3,10180,9929.21,9862.14,9900.24,9700.51,9558.67
2016/6/30,9281,9191.39,9038.08,8866.87,8813.22,8806.08,8721.5,8650.75,8567.99,8561.82,8521.09,8472.9,8386.02,8373.91,8348.64,8274.09,8315.98,8349.23,8339.69,8177.47,8278.37,8313.66,8293.33,8456.36,8525.96,8823.59,9081.3,9520.98,9568.67,9864.44,9945.56,10164.1,10196.5,10552.9,10831.8,11060.4,11167.7,11255,11426.1,11578.6,11745.6,11817.9,12029.3,12080.8,12241.6,12111.6,12029,11694.8,11133.8,10647.1,10440.1,10202.9,10065.7,10117.1,10126.4,10143.8,10239.6,10335.6,10374.2,10384.8,10575,10567.9,10588.7,10679.9,10798.4,11036.8,11217.6,11457.1,11617,11803.1,11946.9,11874.8,11687.5,11417.2,11346.9,11163.9,10880.2,10773.6,10694.3,10716.9,10808.1,11074,11191.2,11189.6,11055.9,11001.1,10857.8,10541.3,10320.5,10155.3,9931.14,9744.61,9681.23,9728.24,9550.09,9430.13
2016/7/1,9135.35,8994.6,9011.48,8936.01,8767.32,8676.88,8605.53,8637.08,8465.84,8332.42,8277.26,8202.35,8143.48,8205.13,8214.32,8307,8281.32,8201.32,8148.51,8169.34,8169.52,8172.06,8244.52,8363.04,8477.05,8731.96,8972.88,9267.31,9571.64,9747.1,9923.86,10044.1,10297.6,10523.7,10693.5,11140.6,11186.8,11376.4,11485.8,11660.9,11701.5,11846.6,11984.8,12049.1,12167.5,12249.5,12090,11815.7,11184.5,10614.5,10386.8,10122.3,9986.99,9809.61,10030.1,10086.1,10261.5,10285.8,10276.3,10264.3,10356.8,10328.1,10380,10650.4,10730.3,10889.7,11091.5,11440.9,11520.7,11811,11946,11939.7,11658.1,11392.1,11360,11091.5,10811,10818,10679.6,10627.1,10703.8,11020.9,11107.7,11142.8,11097.1,11057.9,10752.7,10540.9,10469.4,10168.3,9890.3,9733.74,9553.85,9712.33,9491.76,9212.32
2016/7/2,8902.4,8804.54,8777.27,8690.47,8506.7,8452.35,8397.44,8316.72,8223.56,8163.21,8093.83,8046.23,7946.94,7992.66,7892.03,7874.66,7874.91,7846.54,7839.89,7744.53,7727.97,7789.73,7876.12,7885.48,8026.79,8179.56,8411.86,8756.47,8968.35,9073.24,9201.61,9401.59,9457.55,9837.08,10175.3,10294.2,10473.5,10660.5,10819.7,10977.3,11157.9,11165.6,11299.2,11381.4,11342,11351.3,11305.1,11088.8,10623.9,10103.4,9786.31,9610.6,9491.21,9575.31,9561.14,9637.11,9657.98,9671.26,9686.14,9712.68,9848.47,9841.25,9974.65,10075.4,10003.7,10266.5,10522.7,10795.2,10945.3,11325.9,11437.2,11568,11253.5,11082.8,10933.3,10700.6,10538.6,10379.2,10346.2,10309.1,10400.2,10716.2,10739.3,10799.7,10725.8,10662.4,10438.4,10258.1,9971.2,9689.19,9568.5,9317.32,9139.17,9338.06,9213.48,8981.24
2016/7/3,8600.69,8458.3,8397.94,8284.98,8238.63,8163.89,8042.7,7877.5,7851.23,7820.05,7679.53,7672.24,7738.38,7698.52,7619,7636.57,7599.87,7530.14,7544.15,7409.35,7470.11,7486.3,7507.13,7618.77,7641.95,7840.03,8090.42,8445.04,8619.86,8827.21,8994.25,9151.61,9245.9,9651.96,9913.33,10142.8,10152.3,10394.2,10559.3,10747.3,10889.1,11019.3,11175.8,11305.1,11264.5,11287.9,11098.7,10910.6,10486.1,10069.8,9797.84,9578.49,9538.38,9596.09,9633.84,9719.92,9699.19,9671.94,9835.99,9834.03,9838.89,10058.8,10100.5,10254.8,10230.9,10476.7,10681,10934.5,11193,11479.9,11518.5,11532.4,11332.7,11012.8,10873.8,10750,10555.1,10413.3,10424.1,10345.9,10507.7,10696.7,10865.5,10769.5,10590.3,10610.6,10465.1,10222.1,10002.5,9671.2,9412.32,9211.94,9098.61,9259.08,9067,8857.92
2016/7/4,8596.07,8542.29,8423.37,8261.71,8214.42,8277.75,8219.08,8119.8,8061.43,7982.88,7901.34,7923.17,7873.14,7855.99,7812.54,7800.48,7771.58,7795.94,7741.5,7703.64,7817.92,7852.82,7864.07,8044.84,8165.7,8441.99,8772.27,9053.2,9281.35,9453.22,9554.36,9780.46,9990.68,10229.4,10522.4,10662,10858.8,10998,11203,11315.3,11398.1,11566.6,11655.6,11841.8,11808.6,11780.5,11502.6,11194,10663.8,10278.7,9950.38,9896.95,9685.28,9804.93,9844.08,9910.48,9901.56,9985.17,10033.2,10151.8,10173.2,10312.1,10371.2,10440.9,10480,10772.9,11021.5,11169.6,11525.2,11716.1,11864.6,11863.6,11674,11476,11360.4,11129,10913.8,10844.2,10820.3,10894.9,10926.9,11030.1,11105.3,11192,11024.3,10868.1,10707.3,10509.3,10297.6,9977.55,9734.74,9514.78,9437.97,9412.21,9313.9,9207.73
2016/7/5,8933.08,8731.12,8653.87,8580.06,8395.21,8370.05,8251.36,8264.59,8245.57,8118.21,8128.74,7965.26,7883.3,7956.1,7851.55,7891.21,7868.69,7784.1,7709.3,7838.09,7723.64,7751.99,7816.08,7927.08,8037.59,8330.69,8667.15,9051.56,9255.99,9350.35,9519.99,9608.02,9941.74,10203.2,10426.5,10682.3,10892.9,10974.5,11143.7,11212.8,11358.3,11591.6,11796,11948.1,11949.7,12063.3,11987.7,11594,11021.5,10600,10297.9,10022.5,9992.33,10042.7,9960.53,10050.4,10142.1,10233.5,10225.2,10245.1,10333.9,10368,10528,10650,10705.2,10807.2,11161.1,11387.6,11599.2,11752,11973.8,12072.5,11860.1,11713.7,11468.7,11306.6,11107.6,10858.4,10928,10813,10787.3,10986.2,11279.2,11268.4,11094.3,10992.6,10884.5,10570.5,10390.1,10052.7,9896.3,9635.98,9481,9496.97,9374.83,9133.95
2016/7/6,8950.2,8892.47,8782.23,8604.6,8659.48,8553.22,8376.06,8269.22,8120.05,8107.45,8159.31,8107.27,8023.15,8050,7936.48,7924.65,7890.13,7942.92,7878.18,7927.89,7852.82,7915.77,7968.62,7968.24,8129.48,8395.86,8574.78,8787.76,9039.71,9228.15,9362.88,9561.33,9751.53,10060,10484,10684.2,10828.4,10955.6,11129.5,11278.6,11398.3,11575.4,11687.4,11722.9,11779.9,11699.8,11572,11271.5,10647.1,10216.2,9793.22,9596.29,9406.78,9422.92,9433.98,9530.98,9612.96,9622.03,9769.37,9824.59,9795.89,9927.3,10038.4,10072.2,10225.4,10466.5,10673.3,10944.3,11167.3,11525.6,11675.8,11808.9,11601.8,11376.9,11135,10927.5,10777.6,10671.1,10542.5,10618.5,10599,10701.8,10892.8,10686.5,10636.5,10599.8,10418.6,10226.1,9937.44,9555.44,9381.67,9145.91,9021.43,9152.54,8987.27,8807.75
2016/7/7,8697.22,8472.43,8427.65,8325.19,8205.9,8105,8125.54,8009.56,7880.55,7753.16,7739.48,7703.36,7576.59,7560.49,7639.85,7561.2,7576.74,7566.08,7620.09,7507.18,7569.18,7603.48,7652.63,7747.85,7874.6,8063.55,8343.86,8699.28,8697.01,8914.14,9036.15,9428.04,9666.85,9975.06,10234.9,10446.1,10629.4,10747.1,10880.6,11056.2,11180.1,11227.7,11320.6,11557.3,11604.7,11590.9,11458.5,11193.3,10589.7,10181.2,9880.72,9708.72,9643.96,9668.14,9616.29,9580.29,9653.95,9620.58,9719.35,9841.99,9978.34,9960.08,10056.1,10090,10330.1,10467.3,10712,11010.5,11222.7,11414.4,11604,11520.1,11391.9,11150.9,10975.9,10823.5,10713.9,10477,10405.3,10472.3,10520.3,10822.1,10990.6,11031.7,10854.7,10683.6,10585.9,10413.5,10216,9988.64,9591.65,9338.34,9413.71,9383.55,9234.35,9069.08
2016/7/8,8906.51,8687.27,8668.06,8551.56,8493.36,8329.78,8234.72,8128.46,8023,7888.37,7833.68,7746.79,7831.98,7709.77,7688.88,7664.44,7658.36,7636.44,7687.96,7627.35,7583.86,7673.29,7645.86,7851.76,8003.42,8263.85,8584.13,8901.1,9032.85,9245.15,9424.48,9587.24,9756.53,10141.8,10463.7,10656.4,10717.6,10864.7,11048.4,11080.4,11177,11245.8,11282.9,11385.3,11416.8,11480.4,11475.1,11128.5,10644.5,10142.2,9922.1,9705.14,9658.66,9726.23,9721.97,9745.22,9847.76,9967.63,9920.42,9947.11,10036.2,10047.2,10101.1,10226.3,10242.9,10457.9,10671.1,10970.9,11215.1,11511,11572.8,11516.7,11319.9,11101.6,11082.3,10932.7,10778.1,10641.7,10615.5,10582.2,10700.4,10907.6,11259.4,11212,11061.4,10920.8,10687.5,10523,10340.6,10162.8,9904.57,9753.58,9612.03,9711.91,9629.17,9333.85
2016/7/9,9057.16,8956.78,8875.16,8641.8,8696.23,8597.46,8430.34,8368.97,8241.51,8184.74,8150.14,8095.33,7920.19,7978.33,7992.62,7934.98,7881.75,7860.47,7895.29,7788.38,7775.06,7879.73,7894.21,7966.92,8005.17,8282.76,8591.52,8771.09,8971.89,9115.68,9373.54,9461.62,9649.44,10024.9,10375.5,10509.8,10742.3,10960.5,11128.6,11165.8,11375.5,11321.1,11547.5,11505.7,11629.4,11668.8,11536.6,11311.1,10654.2,10349.7,10093.9,9955.17,9727.71,9861.07,9953.33,10044.3,10058.9,10114.7,10098.1,10109.8,10205.3,10333.8,10386.8,10470.4,10562.5,10658.1,10900.7,11032.7,11265,11485.2,11631.4,11692.1,11498.9,11299.8,11262,10970.6,10863.2,10714.4,10643.2,10651.8,10713.3,10821.9,11072.3,11136.6,11062.3,10929.9,10730.5,10454.6,10279,10099.7,9771.84,9644.74,9559.14,9666.03,9598.37,9466.24
2016/7/10,9147.03,8983.75,8939.2,8860.33,8757.21,8655.32,8638.91,8664.79,8505.19,8364.65,8401.18,8279.01,8136.15,8115.5,8040.7,8004.54,8008.19,8037.25,7976.73,8003.69,7865.2,7990.97,8020.29,8096.26,8176.33,8387.33,8704.04,8957.8,9146.66,9238.79,9530.11,9640.47,9866.69,10085.2,10355.7,10618.2,10719.8,10937.7,11096.7,11311.1,11409.8,11574.1,11768.5,11708.1,11785,11833.1,11690.1,11380.9,10723,10214.7,10049.8,9957.49,9843.86,10045.4,9893.8,9910.51,9971.74,10035.9,10053.5,10040.9,10037.2,10158.1,10281.3,10468.4,10612.5,10698.3,10873.3,11073.7,11324.4,11631.6,11702.9,11785.6,11519,11229.7,11208.7,11015.7,10801.3,10631.1,10543.3,10636.4,10646.3,10833.9,11147.9,11182.8,11039.9,11031,10757.1,10665.8,10551.7,10224.3,10050.9,9817.8,9622.66,9792.45,9702.61,9530.47
2016/7/11,9246.83,9068.02,8938.12,8856.47,8689.66,8660.75,8578.06,8558.1,8359.41,8296.06,8316.29,8262.32,8350.54,8273.08,8204.56,8127.87,8120.4,8050.63,8083.03,7999.51,8004.96,8064.81,8078.06,8162.46,8274.51,8464.06,8636.27,8997.8,9228.93,9414.09,9664.56,9809.42,9876.67,10233.9,10552,10850.1,11037.6,11146.7,11217.8,11412.7,11596,11766.8,11883.9,11945,12044.2,12131,12035.3,11688.6,11126.3,10698.1,10371.9,10128.8,10090.8,10099.7,10091.2,10206.1,10255.5,10331.9,10556.6,10530.9,10703.6,10727.6,10791.1,10849.2,10995.7,11127.5,11228.4,11503,11613.2,11980.7,11999.2,12021.7,11891.1,11596.9,11548.8,11357.9,11228.9,10956.6,10865.3,10784.8,10895.3,11151.2,11375.4,11361.6,11307.1,11208.1,11000.2,10895.8,10642.5,10359.8,10132.8,9904.54,9802.47,9861.49,9680.86,9483.53
2016/7/12,9269.06,8950.16,8845.49,8861.98,8724.32,8670.1,8610.5,8541.67,8447.74,8378.08,8198.67,8169.19,8074.65,8106.72,8008.34,8107.61,7972.98,8017.27,7947.48,8030.07,8029.28,8034.91,8038.96,8219.81,8378.64,8479.51,8902.35,9146.22,9316.72,9501.19,9615.99,9886.82,10079.3,10440.1,10722.7,10969.4,11107,11169.5,11345.2,11470.9,11588.9,11637.6,11763.7,11949.9,11892.5,12032,11979.4,11622,10966.8,10572.7,10279.6,10143.9,9984.39,10106.5,10073.1,10101.9,10071.9,10266.5,10273,10460,10477.5,10492.4,10616.9,10675.1,10808.3,10913.5,11230.3,11539.5,11675.6,11963.9,12016.7,12039.7,11844,11665.2,11415.2,11160.7,10980.9,10737.3,10783.6,10745.2,10903.8,11094.4,11197.6,11262,11222.6,11013.7,10962.9,10770.1,10560.1,10205.8,9910.21,9727.01,9713.07,9690.06,9472.33,9339.42
2016/7/13,9068.19,8993.92,8939.15,8746.75,8634.72,8528.64,8540.23,8516.45,8345.92,8310.38,8184.38,8082.71,8137.61,8045.76,8003.11,8059.3,8006.66,7965.8,7949.92,7859.25,7889.85,7984.44,8019.53,8219.92,8332.15,8573.74,8758.17,9165.99,9325.8,9544.88,9645.09,9931.27,10145.4,10390.3,10611.1,10851.3,10966.2,11167.9,11254.8,11432.6,11567.5,11860.5,12089.6,12170,12228.9,12241.9,12043.9,11667,11048.2,10614.2,10428.4,10155.8,10098.9,10162.4,10197.4,10273.4,10223.9,10355.6,10396.9,10514.2,10516.4,10579.1,10757.5,10758.7,10879.6,10983.6,11226.2,11408.3,11609.2,11831.1,11909.4,11939.7,11821.2,11632.6,11492.7,11273.4,11106.3,10889.7,10896.1,10807.9,10936.4,11128.4,11239,11325.5,11190,11183.6,11003.6,10832.3,10648.1,10360.2,10110.8,9855.44,9803.95,9864.9,9676.18,9578.94
2016/7/14,9292.42,9223.89,9162.29,8898.63,8813.84,8691.31,8657.62,8615.57,8433.39,8402.81,8325.51,8184.8,8260.06,8244.14,8090.53,8080.61,8073.39,7989.36,8074.57,8012.27,8017.61,8072.99,8120.98,8304.5,8311.61,8501.91,8687.99,9067.57,9111.77,9473.34,9591.63,9783.53,10065.1,10423.4,10530.4,10807.4,10960.8,11089.4,11326.6,11437.1,11574.5,11492.4,11702.7,11797.9,11809.2,11783.2,11780.6,11490.2,10901.6,10399.2,10246.4,9990.37,9890.74,9923.56,9808.63,9874.51,10026.4,9953.36,10106.9,10211.8,10262.9,10330.2,10435.5,10544.7,10594.6,10643.8,10965.2,11226.9,11436.3,11748.8,11868.9,11871,11712.8,11444.9,11285.2,11020.8,10770.8,10636.6,10573.6,10585.4,10551.1,10899,11059.3,11032.5,10917.1,10848.7,10623.6,10391.8,10241.9,10011.7,9671.5,9446.13,9418.91,9416.12,9248.13,9215.54
2016/7/15,9019.2,8927.23,8778.64,8737.68,8599.69,8497.93,8417.53,8346.29,8268.86,8233.4,8129.45,8084.98,8069.44,8024.72,7904.74,7893.5,7893.1,7869.81,7859.37,7848.18,7861.38,7989.59,7897.76,8005.05,8096.34,8281.81,8542.71,8749.23,8936.84,9223.55,9586.67,9732.31,9854.78,10214.1,10494.1,10745.5,10920.3,10937,11135.9,11249.9,11358.1,11396.2,11401.8,11461.9,11513,11587.8,11415.4,11195.1,10502.7,10099.3,9935.9,9757.96,9681.36,9627.93,9605.56,9529.83,9600.54,9650.57,9770.87,9800.48,9753.49,9852.84,9879.75,9967.21,9962.34,10274.6,10479.7,10803.1,10990.2,11248.1,11399.2,11387.1,11227.8,11075.7,10871.4,10700,10553.7,10324,10291.7,10388.2,10367.9,10588.3,10718,10579.3,10580.4,10420.6,10245.8,10114.7,9837.08,9594.91,9380.1,9176.1,9038.29,9148.85,8946.36,8831.66
2016/7/16,8696.97,8538.48,8440.14,8213.78,8173.07,8142.18,8052.55,8036.74,7913.55,7859.76,7792.15,7721.95,7690.84,7650.28,7703.07,7605.16,7550.16,7560.82,7522.14,7610.86,7550.73,7577.65,7718.42,7713.24,7789.9,7966.41,8216.18,8406.07,8537.67,8855.92,8974.94,9236.03,9429.84,9741.82,10144.5,10239.4,10337.7,10554.7,10723.2,10829.6,10950.4,11047,11135.2,11290.8,11304.4,11308.8,11160,10646.4,10333.6,9970.4,9775.82,9637.08,9443.87,9514.53,9636.8,9676.26,9563.93,9604.02,9676.64,9737.79,9850.41,9853.6,9974.39,10062.5,10148.4,10374.2,10639.6,10847.7,11057.6,11257.6,11302.8,11468.5,11162.8,10896.9,10724.3,10594.9,10340.5,10245.2,10125.7,10171.6,10241.7,10564.6,10626.4,10698.4,10550.8,10420.9,10246.2,9878.9,9961.97,9603.76,9346.01,9194.15,8998.58,9118.75,9094.03,8835
2016/7/17,8680.35,8585.03,8489.01,8322.4,8250.4,8174.04,8077.99,7958.76,7960.4,7798.07,7736.91,7750.49,7701.97,7670.37,7656.9,7611.68,7550.55,7546.75,7501.51,7526.4,7530.73,7543.83,7571.84,7707.29,7733.82,7886.17,8083.15,8323.84,8522.87,8752.69,8894.8,9128.53,9307.2,9536.38,9919.27,10126.2,10190.2,10292.9,10483.9,10636.6,10692.6,10883,11059.8,11160.8,11332.3,11350.6,11190.6,10932.7,10336.3,9981.1,9816.07,9558.88,9494.71,9587.89,9425.79,9502.14,9630.28,9768.61,9666.86,9831.87,9778.78,9806.37,9976.67,9936.77,10021.6,10254.7,10444.1,10762.4,11012.9,11207.2,11468.5,11468.7,11268.1,11062.9,10958.7,10624.1,10507.9,10445.3,10345.3,10299.4,10352.2,10618.5,10666.4,10699.5,10628.7,10597.1,10456.6,10237.7,10014.1,9786.36,9565.45,9339.48,9320.18,9345.86,9184.3,9051.75
2016/7/18,8810.81,8617.6,8521.65,8372.53,8232.07,8151.96,8115.58,8128.21,7925.4,8021.9,7894.14,7802.71,7813.92,7797.17,7714.33,7681.64,7717.66,7576.27,7561.14,7573.34,7649.37,7565.71,7705.51,7682.68,7768.46,7968.05,8225.69,8608.99,8733.25,9014.26,9295.26,9347.93,9674.92,10151.2,10521.2,10692.1,10861.8,10983.5,11078.9,11233.7,11352.3,11510,11549.6,11687.2,11784.3,11855.1,11721.3,11457.1,10888.7,10454.4,10149.6,9995.14,9843.07,9778.96,9841.41,9859.3,9930.44,10004.8,10093.5,10137.7,10035.4,10222.9,10239,10365.7,10492.6,10496.4,10762.2,11033.3,11268.8,11540.2,11806.9,11806,11594.1,11313.6,11264.8,11062.8,10911,10728.5,10632.3,10623.5,10715.5,10979.3,11109.5,11065.5,10926.7,10814.4,10672.8,10499.4,10297.2,10003.8,9705.29,9590.5,9491.31,9632.47,9508.12,9249.8
2016/7/19,9042.9,9032.15,8915.9,8729.8,8728.59,8602.75,8565.24,8375.27,8308.32,8230.11,8160.01,8059.15,8070.13,8031.55,7981.75,8014.95,7893.33,7921.53,7850.68,7841.22,7893.46,7817.4,7898.76,7940.68,8097.77,8283.92,8547.15,8873.49,9134.74,9357.57,9516.63,9777.75,9973.96,10239.5,10544,10787.4,10799.1,10914.6,11104.7,11230.7,11354.9,11508.1,11567.3,11818.3,11863.6,11962.3,11815.1,11554.9,11013.2,10547.6,10264.7,10092.8,9868.3,9881.49,9948.37,9968.48,10043.9,10047,10037.7,10131.1,10099.9,10194.3,10282.6,10371.6,10407.1,10707.4,10886.4,11163.2,11338.8,11648.5,11756.6,11758.3,11541.3,11344.1,11157.3,10949.5,10746.5,10591.2,10485.2,10429.6,10614.5,10827.5,10950,10845.3,10738.8,10721.3,10544.5,10326,10202.6,9882.6,9743.33,9494.07,9516.42,9544.19,9419.25,9196.53
2016/7/20,8945.07,8901.89,8782.53,8681.14,8597,8512.16,8447,8393.36,8267.27,8146.47,8143.59,8066.15,8049.62,8063.79,7951.32,7894.71,7907.19,7930.48,7893.17,7899.7,7895.83,7911.37,7850,7962.86,8060.73,8267.47,8500.56,8881.11,9120.16,9404.16,9623.62,9862.74,9967.57,10317.6,10573.7,10849,10948.9,11198.5,11246.7,11340,11545.2,11706.6,11723.9,11727.3,11726.4,11894.7,11853,11568.1,10994.2,10457.5,10284.8,10046.9,9902.23,10021.8,10044.8,10053.4,10020.3,10014.8,10099.4,10170.1,10257.6,10345.1,10312.2,10398.4,10535.1,10611.7,10935.7,11017.5,11313.8,11545.5,11727.5,11715.6,11466.8,11214.1,11054.5,10853.9,10725.8,10569.1,10597.5,10637.9,10678.7,10967.8,11231.2,11126.6,10999.6,10827.5,10718.2,10553.9,10373,10117.6,9891.16,9613.55,9611.7,9662.32,9533.93,9283.37
2016/7/21,9069.22,9078.61,8873.15,8736.67,8592.6,8545.71,8585.23,8511.35,8359.32,8310.09,8352.75,8319.73,8199.99,8102.04,8102.69,8091.94,8014.19,7914.62,7952.04,7917.28,7869.07,7905.13,8006.91,8080.56,8126.2,8301.14,8558.69,8951.67,9109.27,9403.83,9578.17,9710.03,9908.64,10201.7,10531,10612.3,10831.1,11009.2,11177.7,11384.6,11442.2,11524,11655.5,11685.9,11694.2,11744.3,11655.6,11111.4,10533.1,10051.5,9877.64,9670.3,9597.54,9720.75,9724.18,9727.14,9757.64,9836.54,9988.55,10036.1,10120,10040.6,10099.5,10153.4,10207.9,10453.6,10677.5,11027.4,11177.8,11454.4,11640.1,11606.6,11379.9,11307.7,11126.7,10740.3,10671.3,10651.9,10650.8,10650.3,10790.7,11060.3,11194.1,11130.7,11014.9,10914.4,10662.2,10544.3,10361.1,10043.4,9808.57,9559.32,9530.49,9465.11,9446.39,9416
2016/7/22,9125.26,8962.79,8798.37,8716.1,8566.43,8536.44,8419.33,8499.15,8451.95,8355.4,8323.04,8283.06,8149.35,8055.24,7963.82,8062.44,8017.13,8045.06,8063.28,8019.46,8069.83,8055.96,8183.15,8195.67,8295.29,8443.97,8760.89,9019.08,9217.35,9415.88,9593.04,9809.18,10117.8,10407,10669.6,10938.3,10917.4,10910.6,11179.7,11252.9,11322.7,11422.2,11547.9,11627.1,11803.2,11851.6,11687.3,11345.7,10821,10374.5,10107.4,9863.65,9853.8,9836.39,9780.7,9862.15,9978.91,10011.7,10043.8,10080,10113.2,10054.5,10162.7,10211.8,10388,10534.5,10855.1,10979.8,11245.1,11476.5,11669.9,11703.9,11535,11266.9,11083.2,10880.1,10588.3,10363.6,10376.2,10454.6,10530.5,10759.2,10859.3,10756.7,10660.1,10577.4,10432.1,10290.3,10132.2,9846.86,9669.8,9454.73,9410.97,9387.34,9301.26,9135.62
2016/7/23,8952.35,8819.7,8691.4,8638.05,8556.49,8489.71,8465.21,8397.41,8331.31,8310.35,8298.78,8240.62,8111.12,8119.14,8017.77,8051.1,7920.98,8000.47,7864.5,7879.16,7932.87,7855.99,7951.33,8040.61,8069.53,8315.02,8451.16,8623.33,8885.03,9157.05,9272.69,9511.33,9680.78,9913.75,10095,10435,10570.9,10755.8,10827.2,10942.7,11150.4,11235.6,11345.8,11401,11489.4,11441.9,11369.9,11072.4,10555.1,10091.9,9964.63,9748.29,9645.05,9693.82,9720.63,9732.77,9673.69,9766.35,9827.06,9875.99,9933.83,9937.17,10028.7,10139.4,10139.8,10351,10465,10797.8,11148.8,11411.6,11418.3,11413.3,11103,10942.5,10777.2,10638,10310,10150.4,10138.4,10080.3,10167.2,10473.5,10616.5,10541,10389.2,10313.2,10135.2,9946.66,9753.49,9541.15,9296.12,9009.79,9080.18,9152.2,9074.86,8906.13
2016/7/24,8629.26,8512,8437.75,8231.43,8255.64,8192.32,8154.59,8058.62,8019.88,7921.61,7981.35,7901.65,7820.85,7805.14,7801.99,7761.83,7779.62,7735.03,7740.4,7696.47,7708.53,7756.02,7789.13,7761.09,7865.35,8005.63,8261.98,8603.39,8680.7,8953.49,9126.21,9240.51,9433.05,9824.52,10071.8,10286.2,10366.1,10464.9,10697.1,10837,10969.1,10994.3,11159.6,11214.8,11345.7,11369.4,11290.3,11018.3,10537.6,10128.4,9777.37,9678.11,9508.74,9536.38,9579.56,9629.77,9629.2,9769.64,9735,9762.32,9739.95,9958.98,9919.56,10025.8,10200.8,10398,10577.7,10895.2,11162.8,11354.6,11576.4,11513.2,11318.9,11083.4,10890,10746.1,10545.2,10430.3,10265.4,10319.8,10399.1,10726.6,10909.9,10880.7,10624,10667.1,10504.5,10380.9,10103.7,9717.45,9523.05,9446.77,9412.91,9453.38,9307.75,8947.85
2016/7/25,8826.97,8749.57,8532.11,8434.4,8435.67,8332.06,8338.61,8305.14,8259.52,8183.44,8194.62,8083.18,8023.15,8013.6,8030.6,7959.88,7928.36,7784.83,7923.95,7839.39,7940.42,7955.03,8009.48,8021.99,8100.97,8291.28,8684.52,9003.36,9161.13,9485,9652.07,9759.27,9930.98,10325.4,10661.7,10701.9,10891.2,11004.3,11077.1,11288.5,11471.2,11669.8,11694.6,11813.1,11794.9,11824.9,11782.8,11545.6,10951.4,10382.4,10161.4,10117.6,9947.59,9987.57,9971.12,10090.5,10004.7,10052.6,10170.2,10102.3,10144,10249,10321.6,10338.6,10468.8,10770.7,10883.6,11261.6,11341,11480.3,11753.8,11758.4,11527.2,11363.6,11185.2,10965.8,10864.2,10741.9,10731.6,10696.1,10827.3,11057.3,11336,11334.6,11272.4,11251.8,10920.4,10857.2,10654.4,10393.3,10197.2,9999.47,9887.78,9900.11,9854.17,9617.09
