STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
CHM00056778,"KUNMING, CH",2000/3/3,0.17,51,59,46
CHM00056778,"KUNMING, CH",2000/3/4,0,52,64,42
CHM00056778,"KUNMING, CH",2000/3/5,0,54,67,47
CHM00056778,"KUNMING, CH",2000/3/6,0,55,69,45
CHM00056778,"KUNMING, CH",2000/3/7,0,57,70,49
CHM00056778,"KUNMING, CH",2000/3/8,0,56,70,45
CHM00056778,"KUNMING, CH",2000/3/9,0,56,69,50
CHM00056778,"KUNMING, CH",2000/3/10,0.19,51,60,46
CHM00056778,"KUNMING, CH",2000/3/11,0,52,64,42
CHM00056778,"KUNMING, CH",2000/3/12,0,54,66,45
CHM00056778,"KUNMING, CH",2000/3/13,0,56,68,46
CHM00056778,"KUNMING, CH",2000/3/14,0,58,71,48
CHM00056778,"KUNMING, CH",2000/3/15,0,60,69,54
CHM00056778,"KUNMING, CH",2000/3/16,0,59,69,49
CHM00056778,"KUNMING, CH",2000/3/17,0.02,60,71,50
CHM00056778,"KUNMING, CH",2000/3/18,0,60,74,49
CHM00056778,"KUNMING, CH",2000/3/19,0,59,74,49
CHM00056778,"KUNMING, CH",2000/3/20,0,60,74,50
CHM00056778,"KUNMING, CH",2000/3/21,0,62,77,51
CHM00056778,"KUNMING, CH",2000/3/22,0,62,77,50
CHM00056778,"KUNMING, CH",2000/3/23,0,63,80,48
CHM00056778,"KUNMING, CH",2000/3/24,0,65,79,53
CHM00056778,"KUNMING, CH",2000/3/25,0,64,78,53
CHM00056778,"KUNMING, CH",2000/3/26,0,53,70,46
CHM00056778,"KUNMING, CH",2000/3/27,0,62,74,53
CHM00056778,"KUNMING, CH",2000/3/28,0,62,70,57
CHM00056778,"KUNMING, CH",2000/3/29,0.5,56,62,53
CHM00056778,"KUNMING, CH",2000/3/30,0.51,54,58,51
CHM00056778,"KUNMING, CH",2000/3/31,0.01,61,74,51
CHM00056778,"KUNMING, CH",2000/4/1,0,64,78,53
CHM00056778,"KUNMING, CH",2000/4/2,0.14,62,71,57
CHM00056778,"KUNMING, CH",2000/4/3,0,57,64,53
CHM00056778,"KUNMING, CH",2000/4/4,0,63,75,51
CHM00056778,"KUNMING, CH",2000/4/5,0,56,70,49
CHM00056778,"KUNMING, CH",2000/4/6,0,63,75,51
CHM00056778,"KUNMING, CH",2000/4/7,0,63,75,53
CHM00056778,"KUNMING, CH",2000/4/8,0,65,76,54
CHM00056778,"KUNMING, CH",2000/4/9,0,66,78,55
CHM00056778,"KUNMING, CH",2000/4/10,0,63,73,56
CHM00056778,"KUNMING, CH",2000/4/11,0.18,60,69,56
CHM00056778,"KUNMING, CH",2000/4/12,0.19,60,72,53
CHM00056778,"KUNMING, CH",2000/4/13,0,62,73,55
CHM00056778,"KUNMING, CH",2000/4/14,0,63,76,52
CHM00056778,"KUNMING, CH",2000/4/15,0,55,71,50
CHM00056778,"KUNMING, CH",2000/4/16,0,58,70,49
CHM00056778,"KUNMING, CH",2000/4/17,0.04,63,76,55
CHM00056778,"KUNMING, CH",2000/4/18,0,66,79,54
CHM00056778,"KUNMING, CH",2000/4/19,0,68,81,57
CHM00056778,"KUNMING, CH",2000/4/20,0,69,81,58
CHM00056778,"KUNMING, CH",2000/4/21,0,68,81,58
CHM00056778,"KUNMING, CH",2000/4/22,0,68,80,59
CHM00056778,"KUNMING, CH",2000/4/23,0,69,83,60
CHM00056778,"KUNMING, CH",2000/4/24,0,70,82,60
CHM00056778,"KUNMING, CH",2000/4/25,0,71,83,62
CHM00056778,"KUNMING, CH",2000/4/26,0,69,79,59
CHM00056778,"KUNMING, CH",2000/4/27,0.09,63,72,58
CHM00056778,"KUNMING, CH",2000/4/28,0,65,75,56
CHM00056778,"KUNMING, CH",2000/4/29,0,68,80,58
CHM00056778,"KUNMING, CH",2000/4/30,0,68,82,60
CHM00056778,"KUNMING, CH",2000/5/1,0,65,74,56
CHM00056778,"KUNMING, CH",2000/5/2,0,65,76,56
CHM00056778,"KUNMING, CH",2000/5/3,0.95,59,72,54
CHM00056778,"KUNMING, CH",2000/5/4,0.59,62,70,58
CHM00056778,"KUNMING, CH",2000/5/5,0,64,74,58
CHM00056778,"KUNMING, CH",2000/5/6,0.02,66,73,60
CHM00056778,"KUNMING, CH",2000/5/7,0.5,64,72,61
CHM00056778,"KUNMING, CH",2000/5/8,0,70,81,60
CHM00056778,"KUNMING, CH",2000/5/9,0,69,80,62
CHM00056778,"KUNMING, CH",2000/5/10,0,69,78,62
CHM00056778,"KUNMING, CH",2000/5/11,0,66,75,61
CHM00056778,"KUNMING, CH",2000/5/12,0.33,59,70,50
CHM00056778,"KUNMING, CH",2000/5/13,0,65,76,54
CHM00056778,"KUNMING, CH",2000/5/14,0,68,78,58
CHM00056778,"KUNMING, CH",2000/5/15,0,69,79,61
CHM00056778,"KUNMING, CH",2000/5/16,0.01,68,77,65
CHM00056778,"KUNMING, CH",2000/5/17,0,63,67,60
CHM00056778,"KUNMING, CH",2000/5/18,0.84,54,65,52
CHM00056778,"KUNMING, CH",2000/5/19,0.05,55,64,51
CHM00056778,"KUNMING, CH",2000/5/20,0.07,54,57,52
CHM00056778,"KUNMING, CH",2000/5/21,0,59,71,48
CHM00056778,"KUNMING, CH",2000/5/22,0,63,69,59
CHM00056778,"KUNMING, CH",2000/5/23,0,65,74,59
CHM00056778,"KUNMING, CH",2000/5/24,0.04,65,72,63
CHM00056778,"KUNMING, CH",2000/5/25,1.41,65,71,62
CHM00056778,"KUNMING, CH",2000/5/26,0.07,68,74,63
CHM00056778,"KUNMING, CH",2000/5/27,2.38,64,73,61
CHM00056778,"KUNMING, CH",2000/5/28,0,70,80,63
CHM00056778,"KUNMING, CH",2000/5/29,0,72,82,64
CHM00056778,"KUNMING, CH",2000/5/30,0,72,81,64
CHM00056778,"KUNMING, CH",2000/5/31,0.17,67,77,60
CHM00056778,"KUNMING, CH",2000/6/1,0.05,72,79,67
CHM00056778,"KUNMING, CH",2000/6/2,0,70,79,66
CHM00056778,"KUNMING, CH",2000/6/3,0.24,69,75,66
CHM00056778,"KUNMING, CH",2000/6/4,0,72,80,66
CHM00056778,"KUNMING, CH",2000/6/5,0,73,82,65
CHM00056778,"KUNMING, CH",2000/6/6,0,73,83,65
CHM00056778,"KUNMING, CH",2000/6/7,0,72,81,66
CHM00056778,"KUNMING, CH",2000/6/8,0.04,70,81,67
CHM00056778,"KUNMING, CH",2000/6/9,0.32,68,76,61
CHM00056778,"KUNMING, CH",2000/6/10,0.26,68,74,62
CHM00056778,"KUNMING, CH",2000/6/11,0.46,63,69,58
CHM00056778,"KUNMING, CH",2000/6/12,0.58,63,67,60
CHM00056778,"KUNMING, CH",2000/6/13,0.44,56,61,55
CHM00056778,"KUNMING, CH",2000/6/14,0.22,54,58,51
CHM00056778,"KUNMING, CH",2000/6/15,0.08,59,64,56
CHM00056778,"KUNMING, CH",2000/6/16,0,63,72,58
CHM00056778,"KUNMING, CH",2000/6/17,0,65,73,58
CHM00056778,"KUNMING, CH",2000/6/18,0.02,64,70,59
CHM00056778,"KUNMING, CH",2000/6/19,0.11,66,75,63
CHM00056778,"KUNMING, CH",2000/6/20,0.63,65,72,62
CHM00056778,"KUNMING, CH",2000/6/21,0.07,69,76,65
CHM00056778,"KUNMING, CH",2000/6/22,0.02,70,77,65
CHM00056778,"KUNMING, CH",2000/6/23,0.01,69,74,64
CHM00056778,"KUNMING, CH",2000/6/24,0,69,74,65
CHM00056778,"KUNMING, CH",2000/6/25,0,70,76,65
CHM00056778,"KUNMING, CH",2000/6/26,0,69,75,66
CHM00056778,"KUNMING, CH",2000/6/27,0.16,67,75,63
CHM00056778,"KUNMING, CH",2000/6/28,0.06,69,78,64
CHM00056778,"KUNMING, CH",2000/6/29,0.55,69,77,65
CHM00056778,"KUNMING, CH",2000/6/30,0.34,66,74,62
CHM00056778,"KUNMING, CH",2000/7/1,0,68,78,62
CHM00056778,"KUNMING, CH",2000/7/2,0,71,80,65
CHM00056778,"KUNMING, CH",2000/7/3,0.08,68,74,65
CHM00056778,"KUNMING, CH",2000/7/4,0.77,66,71,62
CHM00056778,"KUNMING, CH",2000/7/5,0,69,80,64
CHM00056778,"KUNMING, CH",2000/7/6,0.17,70,77,63
CHM00056778,"KUNMING, CH",2000/7/7,0,71,79,65
CHM00056778,"KUNMING, CH",2000/7/8,0.97,68,72,63
CHM00056778,"KUNMING, CH",2000/7/9,0,69,78,65
CHM00056778,"KUNMING, CH",2000/7/10,0.04,67,72,63
CHM00056778,"KUNMING, CH",2000/7/11,0.05,67,75,62
CHM00056778,"KUNMING, CH",2000/7/12,0,70,78,65
CHM00056778,"KUNMING, CH",2000/7/13,0,69,76,65
CHM00056778,"KUNMING, CH",2000/7/14,0.18,69,77,66
CHM00056778,"KUNMING, CH",2000/7/15,0.32,67,77,63
CHM00056778,"KUNMING, CH",2000/7/16,0.03,68,76,63
CHM00056778,"KUNMING, CH",2000/7/17,0.24,69,78,62
CHM00056778,"KUNMING, CH",2000/7/18,0.06,68,76,64
CHM00056778,"KUNMING, CH",2000/7/19,0.72,67,78,63
CHM00056778,"KUNMING, CH",2000/7/20,0.14,67,79,61
CHM00056778,"KUNMING, CH",2000/7/21,0.02,68,76,65
CHM00056778,"KUNMING, CH",2000/7/22,1.55,66,76,61
CHM00056778,"KUNMING, CH",2000/7/23,0,68,74,63
CHM00056778,"KUNMING, CH",2000/7/24,0,69,77,64
CHM00056778,"KUNMING, CH",2000/7/25,0,71,79,65
CHM00056778,"KUNMING, CH",2000/7/26,0,71,80,63
CHM00056778,"KUNMING, CH",2000/7/27,0,72,83,65
CHM00056778,"KUNMING, CH",2000/7/28,0.72,70,82,61
CHM00056778,"KUNMING, CH",2000/7/29,0,71,81,62
CHM00056778,"KUNMING, CH",2000/7/30,0.28,68,77,62
CHM00056778,"KUNMING, CH",2000/7/31,0.02,68,76,62
CHM00056778,"KUNMING, CH",2000/8/1,0,72,82,66
CHM00056778,"KUNMING, CH",2000/8/2,0,71,82,65
CHM00056778,"KUNMING, CH",2000/8/3,0,71,78,66
CHM00056778,"KUNMING, CH",2000/8/4,0.22,69,78,63
CHM00056778,"KUNMING, CH",2000/8/5,0,69,76,65
CHM00056778,"KUNMING, CH",2000/8/6,0,69,79,66
CHM00056778,"KUNMING, CH",2000/8/7,0,70,80,66
CHM00056778,"KUNMING, CH",2000/8/8,0.04,70,78,65
CHM00056778,"KUNMING, CH",2000/8/9,0.34,69,77,64
CHM00056778,"KUNMING, CH",2000/8/10,1.53,67,79,61
CHM00056778,"KUNMING, CH",2000/8/11,0,70,79,63
CHM00056778,"KUNMING, CH",2000/8/12,0.01,70,80,63
CHM00056778,"KUNMING, CH",2000/8/13,0.01,70,81,63
CHM00056778,"KUNMING, CH",2000/8/14,0,71,81,65
CHM00056778,"KUNMING, CH",2000/8/15,0,70,77,65
CHM00056778,"KUNMING, CH",2000/8/16,0.29,69,78,65
CHM00056778,"KUNMING, CH",2000/8/17,0.02,69,78,66
CHM00056778,"KUNMING, CH",2000/8/18,0.65,68,74,64
CHM00056778,"KUNMING, CH",2000/8/19,0.14,67,72,65
CHM00056778,"KUNMING, CH",2000/8/20,0.1,68,75,63
CHM00056778,"KUNMING, CH",2000/8/21,0.08,68,76,65
CHM00056778,"KUNMING, CH",2000/8/22,0.13,69,77,65
CHM00056778,"KUNMING, CH",2000/8/23,0,69,80,61
CHM00056778,"KUNMING, CH",2000/8/24,0.77,71,80,63
CHM00056778,"KUNMING, CH",2000/8/25,0.18,71,80,66
CHM00056778,"KUNMING, CH",2000/8/26,0.01,72,80,68
CHM00056778,"KUNMING, CH",2000/8/27,0.5,67,72,63
CHM00056778,"KUNMING, CH",2000/8/28,0.08,68,75,63
CHM00056778,"KUNMING, CH",2000/8/29,1.15,62,70,60
CHM00056778,"KUNMING, CH",2000/8/30,0.16,63,71,58
CHM00056778,"KUNMING, CH",2000/8/31,0.06,66,72,63
CHM00056778,"KUNMING, CH",2000/9/1,0,67,75,65
CHM00056778,"KUNMING, CH",2000/9/2,1.57,68,76,62
CHM00056778,"KUNMING, CH",2000/9/3,0.07,69,78,65
CHM00056778,"KUNMING, CH",2000/9/4,0,69,78,63
CHM00056778,"KUNMING, CH",2000/9/5,0,69,76,65
CHM00056778,"KUNMING, CH",2000/9/6,0,69,79,62
CHM00056778,"KUNMING, CH",2000/9/7,0,69,78,63
CHM00056778,"KUNMING, CH",2000/9/8,0,65,72,61
CHM00056778,"KUNMING, CH",2000/9/9,0,65,73,61
CHM00056778,"KUNMING, CH",2000/9/10,0,68,75,63
CHM00056778,"KUNMING, CH",2000/9/11,0,66,71,62
CHM00056778,"KUNMING, CH",2000/9/12,0,66,74,63
CHM00056778,"KUNMING, CH",2000/9/13,0,64,74,59
CHM00056778,"KUNMING, CH",2000/9/14,0,65,75,58
CHM00056778,"KUNMING, CH",2000/9/15,0,64,77,52
CHM00056778,"KUNMING, CH",2000/9/16,0,64,71,55
CHM00056778,"KUNMING, CH",2000/9/17,0.03,60,68,55
CHM00056778,"KUNMING, CH",2000/9/18,0.1,59,64,56
CHM00056778,"KUNMING, CH",2000/9/19,0.24,58,61,56
CHM00056778,"KUNMING, CH",2000/9/20,0,63,73,57
CHM00056778,"KUNMING, CH",2000/9/21,0,66,75,61
CHM00056778,"KUNMING, CH",2000/9/22,0,67,75,61
CHM00056778,"KUNMING, CH",2000/9/23,0.02,66,74,62
CHM00056778,"KUNMING, CH",2000/9/24,0,66,77,60
CHM00056778,"KUNMING, CH",2000/9/25,0,68,78,60
CHM00056778,"KUNMING, CH",2000/9/26,0,68,77,60
CHM00056778,"KUNMING, CH",2000/9/27,0,69,78,61
CHM00056778,"KUNMING, CH",2000/9/28,0.04,66,74,63
CHM00056778,"KUNMING, CH",2000/9/29,0.08,66,73,62
CHM00056778,"KUNMING, CH",2000/9/30,0,66,74,62
CHM00056778,"KUNMING, CH",2000/10/1,0.06,66,74,63
CHM00056778,"KUNMING, CH",2000/10/2,0,67,78,60
CHM00056778,"KUNMING, CH",2000/10/3,0.28,67,76,62
CHM00056778,"KUNMING, CH",2000/10/4,0.04,66,75,61
CHM00056778,"KUNMING, CH",2000/10/5,0.17,61,68,56
CHM00056778,"KUNMING, CH",2000/10/6,0,62,73,53
CHM00056778,"KUNMING, CH",2000/10/7,0,64,76,55
CHM00056778,"KUNMING, CH",2000/10/8,0,65,76,59
CHM00056778,"KUNMING, CH",2000/10/9,0,66,75,60
CHM00056778,"KUNMING, CH",2000/10/10,0,66,75,62
CHM00056778,"KUNMING, CH",2000/10/11,0,67,77,62
CHM00056778,"KUNMING, CH",2000/10/12,0,66,74,63
CHM00056778,"KUNMING, CH",2000/10/13,0,60,65,55
CHM00056778,"KUNMING, CH",2000/10/14,0,58,62,54
CHM00056778,"KUNMING, CH",2000/10/15,0,56,62,53
CHM00056778,"KUNMING, CH",2000/10/16,0.22,58,61,55
CHM00056778,"KUNMING, CH",2000/10/17,0.02,59,64,56
CHM00056778,"KUNMING, CH",2000/10/18,0,61,67,57
CHM00056778,"KUNMING, CH",2000/10/19,0.06,64,72,59
CHM00056778,"KUNMING, CH",2000/10/20,0.31,64,74,59
CHM00056778,"KUNMING, CH",2000/10/21,0,65,74,59
CHM00056778,"KUNMING, CH",2000/10/22,0,65,76,58
CHM00056778,"KUNMING, CH",2000/10/23,0.02,65,77,60
CHM00056778,"KUNMING, CH",2000/10/24,0,63,72,57
CHM00056778,"KUNMING, CH",2000/10/25,0.39,63,73,59
CHM00056778,"KUNMING, CH",2000/10/26,0.33,62,68,59
CHM00056778,"KUNMING, CH",2000/10/27,0,63,70,59
CHM00056778,"KUNMING, CH",2000/10/28,0,63,71,57
CHM00056778,"KUNMING, CH",2000/10/29,0.33,52,66,46
CHM00056778,"KUNMING, CH",2000/10/30,0.12,50,57,45
CHM00056778,"KUNMING, CH",2000/10/31,0,52,59,45
CHM00056778,"KUNMING, CH",2000/11/1,0,51,62,41
CHM00056778,"KUNMING, CH",2000/11/2,0,52,67,41
CHM00056778,"KUNMING, CH",2000/11/3,0,55,70,43
CHM00056778,"KUNMING, CH",2000/11/4,0,56,67,49
CHM00056778,"KUNMING, CH",2000/11/5,0,56,69,47
CHM00056778,"KUNMING, CH",2000/11/6,0,56,67,47
CHM00056778,"KUNMING, CH",2000/11/7,0,56,69,47
CHM00056778,"KUNMING, CH",2000/11/8,0,57,69,49
CHM00056778,"KUNMING, CH",2000/11/9,0,58,70,48
CHM00056778,"KUNMING, CH",2000/11/10,0,56,68,50
CHM00056778,"KUNMING, CH",2000/11/11,0,56,68,51
CHM00056778,"KUNMING, CH",2000/11/12,0.26,51,59,45
CHM00056778,"KUNMING, CH",2000/11/13,0.17,54,66,46
CHM00056778,"KUNMING, CH",2000/11/14,0,55,65,48
CHM00056778,"KUNMING, CH",2000/11/15,0,55,68,45
CHM00056778,"KUNMING, CH",2000/11/16,0,54,63,47
CHM00056778,"KUNMING, CH",2000/11/17,0,53,62,47
CHM00056778,"KUNMING, CH",2000/11/18,0.01,56,67,48
CHM00056778,"KUNMING, CH",2000/11/19,0.16,56,67,48
CHM00056778,"KUNMING, CH",2000/11/20,0.01,38,58,33
CHM00056778,"KUNMING, CH",2000/11/21,0,44,56,36
CHM00056778,"KUNMING, CH",2000/11/22,0,49,63,40
CHM00056778,"KUNMING, CH",2000/11/23,0,53,68,44
CHM00056778,"KUNMING, CH",2000/11/24,0,54,69,43
CHM00056778,"KUNMING, CH",2000/11/25,0,55,69,46
CHM00056778,"KUNMING, CH",2000/11/26,0,55,69,44
CHM00056778,"KUNMING, CH",2000/11/27,0,56,69,46
CHM00056778,"KUNMING, CH",2000/11/28,0,56,70,46
CHM00056778,"KUNMING, CH",2000/11/29,0.17,53,58,51
CHM00056778,"KUNMING, CH",2000/11/30,0,55,67,47
CHM00056778,"KUNMING, CH",2000/12/1,0,56,69,46
CHM00056778,"KUNMING, CH",2000/12/2,0,57,69,49
CHM00056778,"KUNMING, CH",2000/12/3,0,47,58,43
CHM00056778,"KUNMING, CH",2000/12/4,0,51,65,44
CHM00056778,"KUNMING, CH",2000/12/5,0,53,65,44
CHM00056778,"KUNMING, CH",2000/12/6,0,52,64,44
CHM00056778,"KUNMING, CH",2000/12/7,0,51,63,44
CHM00056778,"KUNMING, CH",2000/12/8,0,54,65,48
CHM00056778,"KUNMING, CH",2000/12/9,0,54,65,46
CHM00056778,"KUNMING, CH",2000/12/10,0,52,63,43
CHM00056778,"KUNMING, CH",2000/12/11,0,54,64,46
CHM00056778,"KUNMING, CH",2000/12/12,0,52,65,45
CHM00056778,"KUNMING, CH",2000/12/13,0,43,53,36
CHM00056778,"KUNMING, CH",2000/12/14,0,48,61,40
CHM00056778,"KUNMING, CH",2000/12/15,0,51,62,43
CHM00056778,"KUNMING, CH",2000/12/16,0,51,64,41
CHM00056778,"KUNMING, CH",2000/12/17,0,51,65,41
CHM00056778,"KUNMING, CH",2000/12/18,0,53,65,43
CHM00056778,"KUNMING, CH",2000/12/19,0,53,66,42
CHM00056778,"KUNMING, CH",2000/12/20,0,46,56,43
CHM00056778,"KUNMING, CH",2000/12/21,0,45,48,42
CHM00056778,"KUNMING, CH",2000/12/22,0,52,65,43
CHM00056778,"KUNMING, CH",2000/12/23,0,51,61,42
CHM00056778,"KUNMING, CH",2000/12/24,0,49,64,39
CHM00056778,"KUNMING, CH",2000/12/25,0,49,62,41
CHM00056778,"KUNMING, CH",2000/12/26,0,47,57,39
CHM00056778,"KUNMING, CH",2000/12/27,0,48,59,38
CHM00056778,"KUNMING, CH",2000/12/28,0,47,55,42
CHM00056778,"KUNMING, CH",2000/12/29,0,48,60,40
CHM00056778,"KUNMING, CH",2000/12/30,0,49,55,42
CHM00056778,"KUNMING, CH",2000/12/31,0,49,55,45
CHM00056778,"KUNMING, CH",2001/1/1,0,54,68,46
CHM00056778,"KUNMING, CH",2001/1/2,0,56,68,45
CHM00056778,"KUNMING, CH",2001/1/3,0,54,68,44
CHM00056778,"KUNMING, CH",2001/1/4,0,53,64,43
CHM00056778,"KUNMING, CH",2001/1/5,0,52,63,42
CHM00056778,"KUNMING, CH",2001/1/6,0,51,62,42
CHM00056778,"KUNMING, CH",2001/1/7,0,50,64,40
CHM00056778,"KUNMING, CH",2001/1/8,0,50,63,40
CHM00056778,"KUNMING, CH",2001/1/9,0,48,61,39
CHM00056778,"KUNMING, CH",2001/1/10,0,48,60,39
CHM00056778,"KUNMING, CH",2001/1/11,0,45,60,36
CHM00056778,"KUNMING, CH",2001/1/12,0,48,60,38
CHM00056778,"KUNMING, CH",2001/1/13,0,49,63,41
CHM00056778,"KUNMING, CH",2001/1/14,0,50,64,39
CHM00056778,"KUNMING, CH",2001/1/15,0,46,56,41
CHM00056778,"KUNMING, CH",2001/1/16,0,51,62,45
CHM00056778,"KUNMING, CH",2001/1/17,0,53,65,44
CHM00056778,"KUNMING, CH",2001/1/18,0,52,66,41
CHM00056778,"KUNMING, CH",2001/1/19,0,53,67,41
CHM00056778,"KUNMING, CH",2001/1/20,0,53,67,42
CHM00056778,"KUNMING, CH",2001/1/21,0,54,66,45
CHM00056778,"KUNMING, CH",2001/1/22,0,54,65,43
CHM00056778,"KUNMING, CH",2001/1/23,0,54,67,42
CHM00056778,"KUNMING, CH",2001/1/24,0,55,65,47
CHM00056778,"KUNMING, CH",2001/1/25,0,53,64,42
CHM00056778,"KUNMING, CH",2001/1/26,0,47,57,41
CHM00056778,"KUNMING, CH",2001/1/27,0,47,64,36
CHM00056778,"KUNMING, CH",2001/1/28,0,39,54,37
CHM00056778,"KUNMING, CH",2001/1/29,0,45,59,38
CHM00056778,"KUNMING, CH",2001/1/30,0,49,63,38
CHM00056778,"KUNMING, CH",2001/1/31,0,51,65,40
CHM00056778,"KUNMING, CH",2001/2/1,0,54,69,45
CHM00056778,"KUNMING, CH",2001/2/2,0,54,68,43
CHM00056778,"KUNMING, CH",2001/2/3,0,59,71,48
CHM00056778,"KUNMING, CH",2001/2/4,0,57,69,45
CHM00056778,"KUNMING, CH",2001/2/5,0,56,68,46
CHM00056778,"KUNMING, CH",2001/2/6,0,55,67,44
CHM00056778,"KUNMING, CH",2001/2/7,0,50,60,42
CHM00056778,"KUNMING, CH",2001/2/8,0,50,56,45
CHM00056778,"KUNMING, CH",2001/2/9,0.02,45,54,40
CHM00056778,"KUNMING, CH",2001/2/10,0.05,43,46,40
CHM00056778,"KUNMING, CH",2001/2/11,0,53,63,45
CHM00056778,"KUNMING, CH",2001/2/12,0,55,69,42
CHM00056778,"KUNMING, CH",2001/2/13,0,47,60,44
CHM00056778,"KUNMING, CH",2001/2/14,0,42,47,37
CHM00056778,"KUNMING, CH",2001/2/15,0,54,70,45
CHM00056778,"KUNMING, CH",2001/2/16,0,53,66,46
CHM00056778,"KUNMING, CH",2001/2/17,0,57,70,46
CHM00056778,"KUNMING, CH",2001/2/18,0,57,71,44
CHM00056778,"KUNMING, CH",2001/2/19,0,58,71,46
CHM00056778,"KUNMING, CH",2001/2/20,0,56,69,45
CHM00056778,"KUNMING, CH",2001/2/21,0,56,70,45
CHM00056778,"KUNMING, CH",2001/2/22,0,55,66,45
CHM00056778,"KUNMING, CH",2001/2/23,0.18,54,65,47
CHM00056778,"KUNMING, CH",2001/2/24,0.07,50,58,44
CHM00056778,"KUNMING, CH",2001/2/25,0.33,49,58,43
CHM00056778,"KUNMING, CH",2001/2/26,0.06,54,65,46
CHM00056778,"KUNMING, CH",2001/2/27,0,56,65,47
CHM00056778,"KUNMING, CH",2001/2/28,0,56,68,45
CHM00056778,"KUNMING, CH",2001/3/1,0,57,69,45
CHM00056778,"KUNMING, CH",2001/3/2,0,60,74,49
CHM00056778,"KUNMING, CH",2001/3/3,0,54,65,48
CHM00056778,"KUNMING, CH",2001/3/4,0,50,65,44
CHM00056778,"KUNMING, CH",2001/3/5,0,58,71,47
CHM00056778,"KUNMING, CH",2001/3/6,0,58,73,49
CHM00056778,"KUNMING, CH",2001/3/7,0,57,70,46
CHM00056778,"KUNMING, CH",2001/3/8,0,55,64,46
CHM00056778,"KUNMING, CH",2001/3/9,0.21,55,63,49
CHM00056778,"KUNMING, CH",2001/3/10,0,58,69,51
CHM00056778,"KUNMING, CH",2001/3/11,0.01,55,62,51
CHM00056778,"KUNMING, CH",2001/3/12,0.15,49,54,45
CHM00056778,"KUNMING, CH",2001/3/13,0,56,67,51
CHM00056778,"KUNMING, CH",2001/3/14,0,57,65,49
CHM00056778,"KUNMING, CH",2001/3/15,0,58,71,48
CHM00056778,"KUNMING, CH",2001/3/16,0,60,72,50
CHM00056778,"KUNMING, CH",2001/3/17,0,61,74,49
CHM00056778,"KUNMING, CH",2001/3/18,0,62,75,50
CHM00056778,"KUNMING, CH",2001/3/19,0,60,74,49
CHM00056778,"KUNMING, CH",2001/3/20,0,62,75,49
CHM00056778,"KUNMING, CH",2001/3/21,0,62,76,51
CHM00056778,"KUNMING, CH",2001/3/22,0,64,77,53
CHM00056778,"KUNMING, CH",2001/3/23,0,65,79,53
CHM00056778,"KUNMING, CH",2001/3/24,0,65,74,56
CHM00056778,"KUNMING, CH",2001/3/25,0,60,71,50
CHM00056778,"KUNMING, CH",2001/3/26,0.02,60,71,49
CHM00056778,"KUNMING, CH",2001/3/27,0,59,70,49
CHM00056778,"KUNMING, CH",2001/3/28,0,59,72,49
CHM00056778,"KUNMING, CH",2001/3/29,0,55,72,42
CHM00056778,"KUNMING, CH",2001/3/30,0,64,75,54
CHM00056778,"KUNMING, CH",2001/3/31,0,65,79,53
CHM00056778,"KUNMING, CH",2001/4/1,0,66,75,58
CHM00056778,"KUNMING, CH",2001/4/2,0,64,76,55
CHM00056778,"KUNMING, CH",2001/4/3,0,65,78,55
CHM00056778,"KUNMING, CH",2001/4/4,0,64,78,52
CHM00056778,"KUNMING, CH",2001/4/5,0,66,80,54
CHM00056778,"KUNMING, CH",2001/4/6,0,67,81,54
CHM00056778,"KUNMING, CH",2001/4/7,0,68,82,55
CHM00056778,"KUNMING, CH",2001/4/8,0,69,82,59
CHM00056778,"KUNMING, CH",2001/4/9,0,69,82,58
CHM00056778,"KUNMING, CH",2001/4/10,0,68,80,58
CHM00056778,"KUNMING, CH",2001/4/11,0,59,71,43
CHM00056778,"KUNMING, CH",2001/4/12,0,61,73,48
CHM00056778,"KUNMING, CH",2001/4/13,0,67,82,52
CHM00056778,"KUNMING, CH",2001/4/14,0,67,78,58
CHM00056778,"KUNMING, CH",2001/4/15,0,68,80,59
CHM00056778,"KUNMING, CH",2001/4/16,0,68,81,56
CHM00056778,"KUNMING, CH",2001/4/17,0,70,81,60
CHM00056778,"KUNMING, CH",2001/4/18,0,70,83,60
CHM00056778,"KUNMING, CH",2001/4/19,0,71,83,60
CHM00056778,"KUNMING, CH",2001/4/20,0,70,81,62
CHM00056778,"KUNMING, CH",2001/4/21,0,70,81,56
CHM00056778,"KUNMING, CH",2001/4/22,0,69,81,57
CHM00056778,"KUNMING, CH",2001/4/23,0,70,83,58
CHM00056778,"KUNMING, CH",2001/4/24,0,69,81,58
CHM00056778,"KUNMING, CH",2001/4/25,0,65,81,52
CHM00056778,"KUNMING, CH",2001/4/26,0,69,81,58
CHM00056778,"KUNMING, CH",2001/4/27,0,68,77,61
CHM00056778,"KUNMING, CH",2001/4/28,0,68,79,59
CHM00056778,"KUNMING, CH",2001/4/29,0,69,80,58
CHM00056778,"KUNMING, CH",2001/4/30,0,68,82,57
CHM00056778,"KUNMING, CH",2001/5/1,0.03,60,73,48
CHM00056778,"KUNMING, CH",2001/5/2,0.19,65,77,55
CHM00056778,"KUNMING, CH",2001/5/3,0,65,78,58
CHM00056778,"KUNMING, CH",2001/5/4,0,68,81,59
